i, time, sound
1168, 24.3333, 6224
1169, 24.3542, 6288
1170, 24.375, 7161
1171, 24.3958, 8656
1172, 24.4167, 10437
1173, 24.4375, 12264
1174, 24.4583, 13995
1175, 24.4792, 15495
1176, 24.5, 16564
1177, 24.5208, 16902
1178, 24.5417, 16249
1179, 24.5625, 14643
1180, 24.5833, 12446
1181, 24.6042, 10068
1182, 24.625, 7789
1183, 24.6458, 5788
1184, 24.6667, 4152
1185, 24.6875, 2810
1186, 24.7083, 1609
1187, 24.7292, 445
1188, 24.75, -706
1189, 24.7708, -1828
1190, 24.7917, -2879
1191, 24.8125, -3821
1192, 24.8333, -4723
1193, 24.8542, -5791
1194, 24.875, -7170
1195, 24.8958, -8729
1196, 24.9167, -10180
1197, 24.9375, -11398
1198, 24.9583, -12432
1199, 24.9792, -13291
1200, 25, -13897
1201, 25.0208, -14217
1202, 25.0417, -14298
1203, 25.0625, -14207
1204, 25.0833, -14003
1205, 25.1042, -13693
1206, 25.125, -13184
1207, 25.1458, -12286
1208, 25.1667, -10861
1209, 25.1875, -9029
1210, 25.2083, -7201
1211, 25.2292, -5804
1212, 25.25, -4957
1213, 25.2708, -4456
1214, 25.2917, -4038
1215, 25.3125, -3661
1216, 25.3333, -3543
1217, 25.3542, -3944
1218, 25.375, -4890
1219, 25.3958, -6172
1220, 25.4167, -7555
1221, 25.4375, -8846
1222, 25.4583, -9867
1223, 25.4792, -10589
1224, 25.5, -11210
1225, 25.5208, -11939
1226, 25.5417, -12745
1227, 25.5625, -13432
1228, 25.5833, -13803
1229, 25.6042, -13691
1230, 25.625, -12976
1231, 25.6458, -11716
1232, 25.6667, -10158
1233, 25.6875, -8563
1234, 25.7083, -7030
1235, 25.7292, -5547
1236, 25.75, -4205
1237, 25.7708, -3244
1238, 25.7917, -2886
1239, 25.8125, -3147
1240, 25.8333, -3843
1241, 25.8542, -4721
1242, 25.875, -5579
1243, 25.8958, -6282
1244, 25.9167, -6751
1245, 25.9375, -6985
1246, 25.9583, -7044
1247, 25.9792, -6887
1248, 26, -6318
1249, 26.0208, -5250
1250, 26.0417, -3874
1251, 26.0625, -2388
1252, 26.0833, -734
1253, 26.1042, 1238
1254, 26.125, 3568
1255, 26.1458, 6244
1256, 26.1667, 9226
1257, 26.1875, 12309
1258, 26.2083, 15146
1259, 26.2292, 17475
1260, 26.25, 19248
1261, 26.2708, 20530
1262, 26.2917, 21319
1263, 26.3125, 21479
1264, 26.3333, 20888
1265, 26.3542, 19667
1266, 26.375, 18200
1267, 26.3958, 16871
1268, 26.4167, 15791
1269, 26.4375, 14802
1270, 26.4583, 13712
1271, 26.4792, 12460
1272, 26.5, 11112
1273, 26.5208, 9800
1274, 26.5417, 8631
1275, 26.5625, 7619
1276, 26.5833, 6771
1277, 26.6042, 6253
1278, 26.625, 6364
1279, 26.6458, 7275
1280, 26.6667, 8861
1281, 26.6875, 10791
1282, 26.7083, 12716
1283, 26.7292, 14405
1284, 26.75, 15775
1285, 26.7708, 16727
1286, 26.7917, 16956
1287, 26.8125, 16158
1288, 26.8333, 14422
1289, 26.8542, 12184
1290, 26.875, 9832
1291, 26.8958, 7580
1292, 26.9167, 5590
1293, 26.9375, 3949
1294, 26.9583, 2595
1295, 26.9792, 1370
1296, 27, 169
1297, 27.0208, -995
1298, 27.0417, -2066
1299, 27.0625, -3036
1300, 27.0833, -3958
1301, 27.1042, -4942
1302, 27.125, -6115
1303, 27.1458, -7483
1304, 27.1667, -8885
1305, 27.1875, -10152
1306, 27.2083, -11235
1307, 27.2292, -12146
1308, 27.25, -12889
1309, 27.2708, -13448
1310, 27.2917, -13788
1311, 27.3125, -13872
1312, 27.3333, -13739
1313, 27.3542, -13534
1314, 27.375, -13340
1315, 27.3958, -12988
1316, 27.4167, -12167
1317, 27.4375, -10742
1318, 27.4583, -8922
1319, 27.4792, -7139
1320, 27.5, -5779
1321, 27.5208, -4943
1322, 27.5417, -4457
1323, 27.5625, -4105
1324, 27.5833, -3856
1325, 27.6042, -3918
1326, 27.625, -4542
1327, 27.6458, -5721
1328, 27.6667, -7172
1329, 27.6875, -8601
1330, 27.7083, -9823
1331, 27.7292, -10742
1332, 27.75, -11418
1333, 27.7708, -12039
1334, 27.7917, -12720
1335, 27.8125, -13403
1336, 27.8333, -13933
1337, 27.8542, -14140
1338, 27.875, -13886
1339, 27.8958, -13098
1340, 27.9167, -11820
1341, 27.9375, -10246
1342, 27.9583, -8597
1343, 27.9792, -6980
1344, 28, -5422
1345, 28.0208, -4044
1346, 28.0417, -3095
1347, 28.0625, -2802
1348, 28.0833, -3157
1349, 28.1042, -3915
1350, 28.125, -4810
1351, 28.1458, -5680
1352, 28.1667, -6388
1353, 28.1875, -6825
1354, 28.2083, -7018
1355, 28.2292, -7041
1356, 28.25, -6791
1357, 28.2708, -6038
1358, 28.2917, -4778
1359, 28.3125, -3302
1360, 28.3333, -1789
1361, 28.3542, -88
1362, 28.375, 1961
1363, 28.3958, 4340
1364, 28.4167, 7043
1365, 28.4375, 10058
1366, 28.4583, 13159
1367, 28.4792, 15976
1368, 28.5, 18254
1369, 28.5208, 19955
1370, 28.5417, 21162
1371, 28.5625, 21866
1372, 28.5833, 21894
1373, 28.6042, 21139
1374, 28.625, 19776
1375, 28.6458, 18203
1376, 28.6667, 16766
1377, 28.6875, 15565
1378, 28.7083, 14501
1379, 28.7292, 13432
1380, 28.75, 12226
1381, 28.7708, 10850
1382, 28.7917, 9475
1383, 28.8125, 8314
1384, 28.8333, 7372
1385, 28.8542, 6605
1386, 28.875, 6210
1387, 28.8958, 6513
1388, 28.9167, 7629
1389, 28.9375, 9358
1390, 28.9583, 11359
1391, 28.9792, 13316
1392, 29, 15010
1393, 29.0208, 16321
1394, 29.0417, 17119
1395, 29.0625, 17132
1396, 29.0833, 16117
1397, 29.1042, 14192
1398, 29.125, 11777
1399, 29.1458, 9273
1400, 29.1667, 6975
1401, 29.1875, 5084
1402, 29.2083, 3591
1403, 29.2292, 2312
1404, 29.25, 1086
1405, 29.2708, -122
1406, 29.2917, -1266
1407, 29.3125, -2318
1408, 29.3333, -3300
1409, 29.3542, -4251
1410, 29.375, -5267
1411, 29.3958, -6506
1412, 29.4167, -7985
1413, 29.4375, -9490
1414, 29.4583, -10807
1415, 29.4792, -11876
1416, 29.5, -12718
1417, 29.5208, -13356
1418, 29.5417, -13793
1419, 29.5625, -14010
1420, 29.5833, -14021
1421, 29.6042, -13906
1422, 29.625, -13741
1423, 29.6458, -13489
1424, 29.6667, -12957
1425, 29.6875, -11945
1426, 29.7083, -10438
1427, 29.7292, -8639
1428, 29.75, -6896
1429, 29.7708, -5589
1430, 29.7917, -4867
1431, 29.8125, -4511
1432, 29.8333, -4207
1433, 29.8542, -3942
1434, 29.875, -4027
1435, 29.8958, -4739
1436, 29.9167, -6001
1437, 29.9375, -7481
1438, 29.9583, -8882
1439, 29.9792, -9998
1440, 30, -10726
1441, 30.0208, -11219
1442, 30.0417, -11793
1443, 30.0625, -12567
1444, 30.0833, -13377
1445, 30.1042, -13962
1446, 30.125, -14122
1447, 30.1458, -13756
1448, 30.1667, -12863
1449, 30.1875, -11528
1450, 30.2083, -9927
1451, 30.2292, -8251
1452, 30.25, -6615
1453, 30.2708, -5109
1454, 30.2917, -3884
1455, 30.3125, -3122
1456, 30.3333, -2960
1457, 30.3542, -3381
1458, 30.375, -4188
1459, 30.3958, -5150
1460, 30.4167, -6083
1461, 30.4375, -6786
1462, 30.4583, -7134
1463, 30.4792, -7211
1464, 30.5, -7130
1465, 30.5208, -6755
1466, 30.5417, -5849
1467, 30.5625, -4471
1468, 30.5833, -2939
1469, 30.6042, -1362
1470, 30.625, 448
1471, 30.6458, 2591
1472, 30.6667, 5020
1473, 30.6875, 7796
1474, 30.7083, 10935
1475, 30.7292, 14096
1476, 30.75, 16813
1477, 30.7708, 18905
1478, 30.7917, 20486
1479, 30.8125, 21646
1480, 30.8333, 22244
1481, 30.8542, 22051
1482, 30.875, 21075
1483, 30.8958, 19630
1484, 30.9167, 18108
1485, 30.9375, 16761
1486, 30.9583, 15634
1487, 30.9792, 14630
1488, 31, 13589
1489, 31.0208, 12362
1490, 31.0417, 10954
1491, 31.0625, 9578
1492, 31.0833, 8417
1493, 31.1042, 7433
1494, 31.125, 6620
1495, 31.1458, 6250
1496, 31.1667, 6640
1497, 31.1875, 7816
1498, 31.2083, 9511
1499, 31.2292, 11386
1500, 31.25, 13191
1501, 31.2708, 14778
1502, 31.2917, 16002
1503, 31.3125, 16606
1504, 31.3333, 16284
1505, 31.3542, 14968
1506, 31.375, 12963
1507, 31.3958, 10663
1508, 31.4167, 8316
1509, 31.4375, 6133
1510, 31.4583, 4323
1511, 31.4792, 2910
1512, 31.5, 1725
1513, 31.5208, 611
1514, 31.5417, -468
1515, 31.5625, -1486
1516, 31.5833, -2439
1517, 31.6042, -3351
1518, 31.625, -4251
1519, 31.6458, -5242
1520, 31.6667, -6499
1521, 31.6875, -8034
1522, 31.7083, -9591
1523, 31.7292, -10887
1524, 31.75, -11856
1525, 31.7708, -12609
1526, 31.7917, -13258
1527, 31.8125, -13792
1528, 31.8333, -14108
1529, 31.8542, -14160
1530, 31.875, -14029
1531, 31.8958, -13814
1532, 31.9167, -13493
1533, 31.9375, -12891
1534, 31.9583, -11808
1535, 31.9792, -10225
1536, 32, -8390
1537, 32.0208, -6727
1538, 32.0417, -5577
1539, 32.0625, -4959
1540, 32.0833, -4618
1541, 32.1042, -4344
1542, 32.125, -4204
1543, 32.1458, -4457
1544, 32.1667, -5271
1545, 32.1875, -6541
1546, 32.2083, -7973
1547, 32.2292, -9278
1548, 32.25, -10277
1549, 32.2708, -10969
1550, 32.2917, -11544
1551, 32.3125, -12203
1552, 32.3333, -12961
1553, 32.3542, -13673
1554, 32.375, -14134
1555, 32.3958, -14135
1556, 32.4167, -13539
1557, 32.4375, -12382
1558, 32.4583, -10855
1559, 32.4792, -9186
1560, 32.5, -7505
1561, 32.5208, -5860
1562, 32.5417, -4353
1563, 32.5625, -3198
1564, 32.5833, -2604
1565, 32.6042, -2654
1566, 32.625, -3250
1567, 32.6458, -4167
1568, 32.6667, -5169
1569, 32.6875, -6058
1570, 32.7083, -6674
1571, 32.7292, -6965
1572, 32.75, -7019
1573, 32.7708, -6877
1574, 32.7917, -6371
1575, 32.8125, -5351
1576, 32.8333, -3965
1577, 32.8542, -2489
1578, 32.875, -945
1579, 32.8958, 844
1580, 32.9167, 2967
1581, 32.9375, 5433
1582, 32.9583, 8258
1583, 32.9792, 11321
1584, 33, 14313
1585, 33.0208, 16923
1586, 33.0417, 18988
1587, 33.0625, 20487
1588, 33.0833, 21465
1589, 33.1042, 21911
1590, 33.125, 21683
1591, 33.1458, 20687
1592, 33.1667, 19159
1593, 33.1875, 17594
1594, 33.2083, 16318
1595, 33.2292, 15275
1596, 33.25, 14241
1597, 33.2708, 13084
1598, 33.2917, 11799
1599, 33.3125, 10471
1600, 33.3333, 9226
1601, 33.3542, 8124
1602, 33.375, 7194
1603, 33.3958, 6601
1604, 33.4167, 6603
1605, 33.4375, 7312
1606, 33.4583, 8630
1607, 33.4792, 10374
1608, 33.5, 12288
1609, 33.5208, 14050
1610, 33.5417, 15466
1611, 33.5625, 16510
1612, 33.5833, 17012
1613, 33.6042, 16569
1614, 33.625, 15030
1615, 33.6458, 12783
1616, 33.6667, 10383
1617, 33.6875, 8123
1618, 33.7083, 6082
1619, 33.7292, 4320
1620, 33.75, 2887
1621, 33.7708, 1737
1622, 33.7917, 721
1623, 33.8125, -313
1624, 33.8333, -1402
1625, 33.8542, -2466
1626, 33.875, -3414
1627, 33.8958, -4306
1628, 33.9167, -5373
1629, 33.9375, -6765
1630, 33.9583, -8356
1631, 33.9792, -9897
1632, 34, -11240
1633, 34.0208, -12322
1634, 34.0417, -13113
1635, 34.0625, -13670
1636, 34.0833, -14115
1637, 34.1042, -14452
1638, 34.125, -14538
1639, 34.1458, -14326
1640, 34.1667, -13964
1641, 34.1875, -13535
1642, 34.2083, -12852
1643, 34.2292, -11653
1644, 34.25, -9936
1645, 34.2708, -8062
1646, 34.2917, -6538
1647, 34.3125, -5626
1648, 34.3333, -5152
1649, 34.3542, -4758
1650, 34.375, -4331
1651, 34.3958, -4119
1652, 34.4167, -4437
1653, 34.4375, -5325
1654, 34.4583, -6574
1655, 34.4792, -7944
1656, 34.5, -9207
1657, 34.5208, -10155
1658, 34.5417, -10799
1659, 34.5625, -11409
1660, 34.5833, -12195
1661, 34.6042, -13081
1662, 34.625, -13832
1663, 34.6458, -14253
1664, 34.6667, -14221
1665, 34.6875, -13632
1666, 34.7083, -12447
1667, 34.7292, -10817
1668, 34.75, -9041
1669, 34.7708, -7361
1670, 34.7917, -5847
1671, 34.8125, -4494
1672, 34.8333, -3394
1673, 34.8542, -2805
1674, 34.875, -2933
1675, 34.8958, -3665
1676, 34.9167, -4644
1677, 34.9375, -5600
1678, 34.9583, -6434
1679, 34.9792, -7060
1680, 35, -7374
1681, 35.0208, -7377
1682, 35.0417, -7096
1683, 35.0625, -6413
1684, 35.0833, -5229
1685, 35.1042, -3740
1686, 35.125, -2219
1687, 35.1458, -635
1688, 35.1667, 1229
1689, 35.1875, 3466
1690, 35.2083, 6069
1691, 35.2292, 8987
1692, 35.25, 12026
1693, 35.2708, 14899
1694, 35.2917, 17397
1695, 35.3125, 19413
1696, 35.3333, 20876
1697, 35.3542, 21729
1698, 35.375, 21941
1699, 35.3958, 21495
1700, 35.4167, 20445
1701, 35.4375, 19023
1702, 35.4583, 17579
1703, 35.4792, 16317
1704, 35.5, 15194
1705, 35.5208, 14083
1706, 35.5417, 12875
1707, 35.5625, 11524
1708, 35.5833, 10134
1709, 35.6042, 8890
1710, 35.625, 7851
1711, 35.6458, 7016
1712, 35.6667, 6552
1713, 35.6875, 6726
1714, 35.7083, 7611
1715, 35.7292, 9045
1716, 35.75, 10807
1717, 35.7708, 12680
1718, 35.7917, 14423
1719, 35.8125, 15843
1720, 35.8333, 16808
1721, 35.8542, 17082
1722, 35.875, 16378
1723, 35.8958, 14718
1724, 35.9167, 12484
1725, 35.9375, 10087
1726, 35.9583, 7795
1727, 35.9792, 5775
1728, 36, 4079
1729, 36.0208, 2625
1730, 36.0417, 1311
1731, 36.0625, 118
1732, 36.0833, -931
1733, 36.1042, -1872
1734, 36.125, -2778
1735, 36.1458, -3674
1736, 36.1667, -4598
1737, 36.1875, -5721
1738, 36.2083, -7157
1739, 36.2292, -8735
1740, 36.25, -10160
1741, 36.2708, -11306
1742, 36.2917, -12215
1743, 36.3125, -12942
1744, 36.3333, -13500
1745, 36.3542, -13889
1746, 36.375, -14111
1747, 36.3958, -14154
1748, 36.4167, -14038
1749, 36.4375, -13797
1750, 36.4583, -13358
1751, 36.4792, -12532
1752, 36.5, -11201
1753, 36.5208, -9485
1754, 36.5417, -7724
1755, 36.5625, -6321
1756, 36.5833, -5468
1757, 36.6042, -5010
1758, 36.625, -4657
1759, 36.6458, -4347
1760, 36.6667, -4316
1761, 36.6875, -4823
1762, 36.7083, -5843
1763, 36.7292, -7117
1764, 36.75, -8406
1765, 36.7708, -9552
1766, 36.7917, -10449
1767, 36.8125, -11141
1768, 36.8333, -11823
1769, 36.8542, -12629
1770, 36.875, -13481
1771, 36.8958, -14162
1772, 36.9167, -14446
1773, 36.9375, -14207
1774, 36.9583, -13428
1775, 36.9792, -12172
1776, 37, -10589
1777, 37.0208, -8894
1778, 37.0417, -7251
1779, 37.0625, -5734
1780, 37.0833, -4414
1781, 37.1042, -3451
1782, 37.125, -3049
1783, 37.1458, -3277
1784, 37.1667, -3953
1785, 37.1875, -4804
1786, 37.2083, -5669
1787, 37.2292, -6437
1788, 37.25, -6951
1789, 37.2708, -7139
1790, 37.2917, -7073
1791, 37.3125, -6734
1792, 37.3333, -5938
1793, 37.3542, -4657
1794, 37.375, -3173
1795, 37.3958, -1684
1796, 37.4167, -47
1797, 37.4375, 1894
1798, 37.4583, 4109
1799, 37.4792, 6607
1800, 37.5, 9461
1801, 37.5208, 12518
1802, 37.5417, 15409
1803, 37.5625, 17858
1804, 37.5833, 19784
1805, 37.6042, 21170
1806, 37.625, 21974
1807, 37.6458, 22116
1808, 37.6667, 21546
1809, 37.6875, 20363
1810, 37.7083, 18880
1811, 37.7292, 17442
1812, 37.75, 16182
1813, 37.7708, 15024
1814, 37.7917, 13863
1815, 37.8125, 12622
1816, 37.8333, 11265
1817, 37.8542, 9906
1818, 37.875, 8733
1819, 37.8958, 7774
1820, 37.9167, 6993
1821, 37.9375, 6581
1822, 37.9583, 6862
1823, 37.9792, 7911
1824, 38, 9495
1825, 38.0208, 11314
1826, 38.0417, 13138
1827, 38.0625, 14781
1828, 38.0833, 16103
1829, 38.1042, 16940
1830, 38.125, 17010
1831, 38.1458, 16071
1832, 38.1667, 14223
1833, 38.1875, 11886
1834, 38.2083, 9480
1835, 38.2292, 7257
1836, 38.25, 5350
1837, 38.2708, 3777
1838, 38.2917, 2440
1839, 38.3125, 1215
1840, 38.3333, 55
1841, 38.3542, -1011
1842, 38.375, -1978
1843, 38.3958, -2909
1844, 38.4167, -3865
1845, 38.4375, -4888
1846, 38.4583, -6073
1847, 38.4792, -7503
1848, 38.5, -9069
1849, 38.5208, -10511
1850, 38.5417, -11654
1851, 38.5625, -12511
1852, 38.5833, -13174
1853, 38.6042, -13687
1854, 38.625, -14007
1855, 38.6458, -14089
1856, 38.6667, -14010
1857, 38.6875, -13898
1858, 38.7083, -13752
1859, 38.7292, -13379
1860, 38.75, -12550
1861, 38.7708, -11193
1862, 38.7917, -9479
1863, 38.8125, -7766
1864, 38.8333, -6438
1865, 38.8542, -5658
1866, 38.875, -5246
1867, 38.8958, -4906
1868, 38.9167, -4608
1869, 38.9375, -4634
1870, 38.9583, -5222
1871, 38.9792, -6290
1872, 39, -7563
1873, 39.0208, -8808
1874, 39.0417, -9880
1875, 39.0625, -10710
1876, 39.0833, -11366
1877, 39.1042, -12024
1878, 39.125, -12787
1879, 39.1458, -13576
1880, 39.1667, -14197
1881, 39.1875, -14434
1882, 39.2083, -14130
1883, 39.2292, -13254
1884, 39.25, -11919
1885, 39.2708, -10318
1886, 39.2917, -8622
1887, 39.3125, -6941
1888, 39.3333, -5375
1889, 39.3542, -4088
1890, 39.375, -3268
1891, 39.3958, -3032
1892, 39.4167, -3371
1893, 39.4375, -4132
1894, 39.4583, -5066
1895, 39.4792, -5956
1896, 39.5, -6675
1897, 39.5208, -7146
1898, 39.5417, -7343
1899, 39.5625, -7252
1900, 39.5833, -6770
1901, 39.6042, -5785
1902, 39.625, -4428
1903, 39.6458, -2970
1904, 39.6667, -1458
1905, 39.6875, 274
1906, 39.7083, 2297
1907, 39.7292, 4575
1908, 39.75, 7172
1909, 39.7708, 10129
1910, 39.7917, 13209
1911, 39.8125, 16025
1912, 39.8333, 18344
1913, 39.8542, 20120
1914, 39.875, 21366
1915, 39.8958, 22069
1916, 39.9167, 22150
1917, 39.9375, 21504
1918, 39.9583, 20226
1919, 39.9792, 18698
1920, 40, 17296
1921, 40.0208, 16103
1922, 40.0417, 14986
1923, 40.0625, 13825
1924, 40.0833, 12568
1925, 40.1042, 11225
1926, 40.125, 9898
1927, 40.1458, 8719
1928, 40.1667, 7736
1929, 40.1875, 6993
1930, 40.2083, 6674
1931, 40.2292, 6997
1932, 40.25, 8019
1933, 40.2708, 9621
1934, 40.2917, 11534
1935, 40.3125, 13371
1936, 40.3333, 14874
1937, 40.3542, 16058
1938, 40.375, 16860
1939, 40.3958, 16885
1940, 40.4167, 15816
1941, 40.4375, 13853
1942, 40.4583, 11502
1943, 40.4792, 9126
1944, 40.5, 6910
1945, 40.5208, 5012
1946, 40.5417, 3505
1947, 40.5625, 2263
1948, 40.5833, 1114
1949, 40.6042, 25
1950, 40.625, -958
1951, 40.6458, -1858
1952, 40.6667, -2747
1953, 40.6875, -3690
1954, 40.7083, -4786
1955, 40.7292, -6153
1956, 40.75, -7749
1957, 40.7708, -9339
1958, 40.7917, -10703
1959, 40.8125, -11787
1960, 40.8333, -12611
1961, 40.8542, -13209
1962, 40.875, -13667
1963, 40.8958, -14042
1964, 40.9167, -14259
1965, 40.9375, -14254
1966, 40.9583, -14107
1967, 40.9792, -13867
1968, 41, -13379
1969, 41.0208, -12408
1970, 41.0417, -10891
1971, 41.0625, -9050
1972, 41.0833, -7305
1973, 41.1042, -6032
1974, 41.125, -5310
1975, 41.1458, -4900
1976, 41.1667, -4540
1977, 41.1875, -4274
1978, 41.2083, -4385
1979, 41.2292, -5053
1980, 41.25, -6203
1981, 41.2708, -7623
1982, 41.2917, -9027
1983, 41.3125, -10133
1984, 41.3333, -10888
1985, 41.3542, -11525
1986, 41.375, -12263
1987, 41.3958, -13080
1988, 41.4167, -13812
1989, 41.4375, -14303
1990, 41.4583, -14395
1991, 41.4792, -13933
1992, 41.5, -12920
1993, 41.5208, -11537
1994, 41.5417, -9965
1995, 41.5625, -8292
1996, 41.5833, -6598
1997, 41.6042, -5034
1998, 41.625, -3782
1999, 41.6458, -3016
2000, 41.6667, -2867
2001, 41.6875, -3317
2002, 41.7083, -4151
2003, 41.7292, -5088
2004, 41.75, -5951
2005, 41.7708, -6632
2006, 41.7917, -7024
2007, 41.8125, -7110
2008, 41.8333, -6931
2009, 41.8542, -6381
2010, 41.875, -5329
2011, 41.8958, -3941
2012, 41.9167, -2517
2013, 41.9375, -1052
2014, 41.9583, 657
2015, 41.9792, 2646
2016, 42, 4914
2017, 42.0208, 7611
2018, 42.0417, 10701
2019, 42.0625, 13741
2020, 42.0833, 16320
2021, 42.1042, 18429
2022, 42.125, 20165
2023, 42.1458, 21402
2024, 42.1667, 21958
2025, 42.1875, 21812
2026, 42.2083, 21013
2027, 42.2292, 19673
2028, 42.25, 18106
2029, 42.2708, 16691
2030, 42.2917, 15525
2031, 42.3125, 14409
2032, 42.3333, 13168
2033, 42.3542, 11808
2034, 42.375, 10443
2035, 42.3958, 9188
2036, 42.4167, 8105
2037, 42.4375, 7195
2038, 42.4583, 6541
2039, 42.4792, 6385
2040, 42.5, 6937
2041, 42.5208, 8164
2042, 42.5417, 9841
2043, 42.5625, 11709
2044, 42.5833, 13519
2045, 42.6042, 15076
2046, 42.625, 16267
2047, 42.6458, 16907
2048, 42.6667, 16674
2049, 42.6875, 15398
2050, 42.7083, 13317
2051, 42.7292, 10899
2052, 42.75, 8530
2053, 42.7708, 6416
2054, 42.7917, 4659
2055, 42.8125, 3283
2056, 42.8333, 2184
2057, 42.8542, 1159
2058, 42.875, 83
2059, 42.8958, -997
2060, 42.9167, -1996
2061, 42.9375, -2931
2062, 42.9583, -3908
2063, 42.9792, -5079
2064, 43, -6565
2065, 43.0208, -8270
2066, 43.0417, -9888
2067, 43.0625, -11182
2068, 43.0833, -12166
2069, 43.1042, -12948
2070, 43.125, -13551
2071, 43.1458, -13965
2072, 43.1667, -14212
2073, 43.1875, -14281
2074, 43.2083, -14139
2075, 43.2292, -13828
2076, 43.25, -13415
2077, 43.2708, -12798
2078, 43.2917, -11727
2079, 43.3125, -10094
2080, 43.3333, -8176
2081, 43.3542, -6500
2082, 43.375, -5422
2083, 43.3958, -4854
2084, 43.4167, -4450
2085, 43.4375, -4033
2086, 43.4583, -3791
2087, 43.4792, -4046
2088, 43.5, -4889
2089, 43.5208, -6137
2090, 43.5417, -7552
2091, 43.5625, -8923
2092, 43.5833, -10025
2093, 43.6042, -10794
2094, 43.625, -11464
2095, 43.6458, -12286
2096, 43.6667, -13200
2097, 43.6875, -13958
2098, 43.7083, -14395
2099, 43.7292, -14427
2100, 43.75, -13929
2101, 43.7708, -12825
2102, 43.7917, -11284
2103, 43.8125, -9607
2104, 43.8333, -7920
2105, 43.8542, -6188
2106, 43.875, -4530
2107, 43.8958, -3272
2108, 43.9167, -2671
2109, 43.9375, -2757
2110, 43.9583, -3380
2111, 43.9792, -4297
2112, 44, -5254
2113, 44.0208, -6078
2114, 44.0417, -6672
2115, 44.0625, -6991
2116, 44.0833, -7066
2117, 44.1042, -6901
2118, 44.125, -6330
2119, 44.1458, -5203
2120, 44.1667, -3723
2121, 44.1875, -2251
2122, 44.2083, -796
2123, 44.2292, 950
2124, 44.25, 3115
2125, 44.2708, 5591
2126, 44.2917, 8325
2127, 44.3125, 11275
2128, 44.3333, 14184
2129, 44.3542, 16703
2130, 44.375, 18670
2131, 44.3958, 20137
2132, 44.4167, 21145
2133, 44.4375, 21566
2134, 44.4583, 21243
2135, 44.4792, 20235
2136, 44.5, 18863
2137, 44.5208, 17483
2138, 44.5417, 16270
2139, 44.5625, 15191
2140, 44.5833, 14132
2141, 44.6042, 12991
2142, 44.625, 11698
2143, 44.6458, 10291
2144, 44.6667, 8949
2145, 44.6875, 7822
2146, 44.7083, 6929
2147, 44.7292, 6350
2148, 44.75, 6317
2149, 44.7708, 7016
2150, 44.7917, 8393
2151, 44.8125, 10180
2152, 44.8333, 12044
2153, 44.8542, 13753
2154, 44.875, 15224
2155, 44.8958, 16338
2156, 44.9167, 16784
2157, 44.9375, 16261
2158, 44.9583, 14807
2159, 44.9792, 12735
2160, 45, 10347
2161, 45.0208, 7922
2162, 45.0417, 5798
2163, 45.0625, 4167
2164, 45.0833, 2894
2165, 45.1042, 1739
2166, 45.125, 624
2167, 45.1458, -410
2168, 45.1667, -1367
2169, 45.1875, -2310
2170, 45.2083, -3281
2171, 45.2292, -4301
2172, 45.25, -5475
2173, 45.2708, -6914
2174, 45.2917, -8500
2175, 45.3125, -9925
2176, 45.3333, -11025
2177, 45.3542, -11876
2178, 45.375, -12573
2179, 45.3958, -13116
2180, 45.4167, -13474
2181, 45.4375, -13644
